0.7939262472885038, 0.0051813471502577535
0.8655097613882863, 0.005181347150257309
0.9219088937093276, 0.018134715025905024
0.9566160520607374, 0.24611398963730313
0.9696312364425163, 0.45854922279792554
0.9783080260303687, 0.6088082901554382
0.9869848156182213, 0.841968911917096
0.9891540130151844, 0.9455958549222776
0.9978308026030368, 1.2202072538860087
1.0065075921908893, 1.453367875647667
1.0130151843817785, 1.676165803108807
1.0173535791757045, 1.8782383419689106
1.0260303687635575, 2.1735751295336776
1.0390455531453358, 2.520725388601035
1.0520607375271143, 2.8108808290155425
1.086767895878525, 3.020725388601035
1.0672451193058565, 2.958549222797926
1.119305856832972, 2.8575129533678743
1.1453362255965291, 2.556994818652848
1.1691973969631237, 2.2720207253885993
1.1887201735357915, 2.0233160621761646
1.2082429501084595, 1.790155440414506
1.2364425162689805, 1.5155440414507755
1.2689804772234279, 1.235751295336786
1.3058568329718003, 1.023316062176164
1.357917570498915, 0.8264248704663181
1.4360086767895874, 0.6554404145077692
1.5444685466377441, 0.5777202072538827
1.6854663774403473, 0.6761658031088045
1.8004338394793933, 0.9093264248704632
1.9088937093275498, 1.1269430051813445
2.080260303687636, 1.305699481865282
2.2060737527114966, 1.194300518134712
2.2885032537960956, 1.0544041450777168
2.360086767895879, 0.9404145077720171
2.45770065075922, 0.852331606217611
2.535791757049892, 0.8264248704663151
2.6485900216919744, 0.8756476683937772
2.7678958785249463, 0.9948186528497355
2.9219088937093276, 1.1113989637305661
3.0650759219088948, 1.1010362694300486
3.18655097613883, 1.0284974093264208
3.3080260303687647, 0.9481865284974031
3.4295010845986993, 0.9015544041450724
3.5986984815618235, 0.9870466321243458
3.7787418655097627, 1.0906735751295291
3.9501084598698495, 0.9974093264248625
